month,day,height,input,contain,empty,output,sea,cdb,jsb,hgb,hjb,dgb,jgb,sjd
9,15,24.84,273,205.65,38.35,372,345,318.7,307.2,303,274.3,0,0,0
9,15,24.84,273,205.65,38.35,372,334,317.7,303.2,300,275.3,0,0,0
9,15,24.84,273,205.65,38.35,372,323,313.7,299.2,299,276.3,0,0,0
9,15,24.84,273,205.65,38.35,372,310,308.7,297.2,299,280.3,0,0,0
9,15,24.84,273,205.65,38.35,372,299,301.7,296.2,298,283.3,0,0,0
9,15,24.82,150,204.87,39.13,372,287,298.7,295.2,298,286.3,0,0,0
9,15,24.82,150,204.87,39.13,372,276,295.7,293.2,296,286.3,0,0,0
9,15,24.82,150,204.87,39.13,372,265,294.7,290.2,295,286.3,0,0,0
9,15,24.82,150,204.87,39.13,372,255,294.7,290.2,294,285.3,0,0,0
9,15,24.81,38,204.47,39.53,372,245,294.7,290.2,294,285.3,0,0,0
9,15,24.81,38,204.47,39.53,372,236,294.7,291.2,294,283.3,0,0,0
9,15,24.81,261,204.47,39.53,372,227,296.7,291.2,294,282.3,0,0,0
9,15,24.81,261,204.47,39.53,372,218,298.7,291.2,294,280.3,0,0,0
9,15,24.8,150,204.07,39.93,372,209,299.7,291.2,293,278.3,0,0,0
9,15,24.8,150,204.07,39.93,372,201,299.7,291.2,293,277.3,0,0,0
9,15,24.8,261,204.07,39.93,372,194,299.7,292.2,293,275.3,0,0,0
9,15,24.8,249,204.07,39.93,360,187,298.7,292.2,293,275.3,0,0,0
9,15,24.8,167,204.07,39.93,278,182,298.7,292.2,292,275.3,0,0,0
9,15,24.8,158,204.07,39.93,269,177,297.7,290.2,292,274.3,0,0,0
9,15,24.8,269,204.07,39.93,269,173,296.7,289.2,291,275.3,0,0,0
9,15,24.8,276,204.07,39.93,276,170,294.7,289.2,291,276.3,0,0,0
9,15,24.8,274,204.07,39.93,274,170,293.7,289.2,291,276.3,0,0,0
9,15,24.8,268,204.07,39.93,268,173,292.7,288.2,290,276.3,0,0,0
9,15,24.8,274,204.07,39.93,274,180,292.7,287.2,289,277.3,0,0,0
9,15,24.8,274,204.07,39.93,274,189,292.7,287.2,289,277.3,0,0,0
9,15,24.79,163,203.67,40.33,274,195,291.7,287.2,289,277.3,0,0,0
9,15,24.79,163,203.67,40.33,274,203,291.7,287.2,289,276.3,0,0,0
9,15,24.79,163,203.67,40.33,274,209,291.7,287.2,288,275.3,0,0,0
9,15,24.79,157,203.67,40.33,268,216,291.7,287.2,288,274.3,0,0,0
9,15,24.79,163,203.67,40.33,274,226,291.7,286.2,288,273.3,0,0,0
9,15,24.79,163,203.67,40.33,274,236,290.7,286.2,287,273.3,0,0,0
9,15,24.79,274,203.67,40.33,274,251,290.7,286.2,287,272.3,0,0,0
9,15,24.79,267,203.67,40.33,267,265,290.7,286.2,287,272.3,0,0,0
9,15,24.79,236,203.67,40.33,236,280,290.7,285.2,287,272.3,0,0,0
9,15,24.79,242,203.67,40.33,242,294,290.7,285.2,286,271.3,0,0,0
9,15,24.79,242,203.67,40.33,242,308,289.7,285.2,286,271.3,0,0,0
9,15,24.79,242,203.67,40.33,242,323,288.7,284.2,286,271.3,0,0,0
9,15,24.79,242,203.67,40.33,242,339,287.7,284.2,285,271.3,0,0,0
9,15,24.79,234,203.67,40.33,234,355,286.7,284.2,285,270.3,0,0,0
9,15,24.79,234,203.67,40.33,234,370,285.7,283.2,284,271.3,0,0,0
9,15,24.79,234,203.67,40.33,234,385,285.7,282.2,284,271.3,0,0,0
9,15,24.79,222,203.67,40.33,222,399,285.7,281.2,283,271.3,0,0,0
9,15,24.79,222,203.67,40.33,222,412,283.7,281.2,282,271.3,0,0,0
9,15,24.79,222,203.67,40.33,222,,283.7,281.2,282,270.3,0,0,0
9,15,24.79,216,203.67,40.33,216,436,283.7,280.2,282,270.3,0,0,0
9,15,24.79,222,203.67,40.33,222,446,283.7,279.2,282,269.3,0,0,0
9,15,24.79,222,203.67,40.33,222,456,282.7,279.2,281,268.3,0,0,0
9,15,24.8,327,204.07,39.93,216,464,282.7,279.2,281,267.3,0,0,0
9,15,24.8,327,204.07,39.93,216,470,283.7,279.2,281,267.3,0,0,0
9,15,24.8,327,204.07,39.93,216,475,282.7,279.2,280,267.3,0,0,0
9,15,24.8,327,204.07,39.93,216,480,282.7,279.2,280,266.3,0,0,0
9,15,24.82,548,204.87,39.13,215,483,282.7,278.2,279,266.3,0,0,0
9,15,24.82,548,204.87,39.13,215,484,282.7,278.2,279,266.3,0,0,0
9,15,24.85,769,206.01,37.99,215,485,281.7,277.2,279,266.3,0,0,0
9,15,24.85,769,206.01,37.99,215,483,280.7,277.2,279,265.3,0,0,0
9,15,24.85,769,206.01,37.99,215,480,280.7,277.2,278,265.3,0,0,0
9,15,24.85,769,206.01,37.99,215,476,279.7,276.2,278,265.3,0,0,0
9,15,24.85,548,206.01,37.99,215,469,280.7,276.2,278,265.3,0,0,0
9,15,24.85,548,206.01,37.99,215,461,279.7,275.2,277,265.3,0,0,0
9,15,24.86,314,206.37,37.63,215,452,279.7,275.2,277,264.3,0,0,0
9,15,24.85,215,206.01,37.99,215,443,279.7,275.2,277,264.3,0,0,0
9,15,24.86,319,206.37,37.63,220,432,279.7,275.2,277,264.3,0,0,0
9,15,24.86,314,206.37,37.63,215,422,278.7,275.2,277,263.3,0,0,0
9,15,24.87,412,206.73,37.27,214,411,279.7,275.2,277,262.3,0,0,0
9,15,24.87,412,206.73,37.27,214,399,279.7,275.2,276,262.3,0,0,0
9,15,24.87,313,206.73,37.27,214,389,279.7,275.2,275,262.3,0,0,0
9,15,24.87,418,206.73,37.27,220,376,279.7,274.2,275,262.3,0,0,0
9,15,24.88,412,207.08,36.92,214,365,278.7,274.2,276,262.3,0,0,0
9,15,24.88,418,207.08,36.92,220,354,278.7,274.2,275,262.3,0,0,0
9,15,24.89,418,207.44,36.56,220,342,276.7,273.2,275,261.3,0,0,0
9,15,24.89,418,207.44,36.56,220,330,277.7,273.2,275,261.3,0,0,0
9,15,24.89,418,207.44,36.56,220,318,276.7,273.2,275,261.3,0,0,0
9,15,24.9,519,207.8,36.2,220,306,277.7,273.2,275,261.3,0,0,0
9,15,24.9,419,207.8,36.2,220,295,276.7,273.2,275,260.3,0,0,0
9,15,24.9,419,207.8,36.2,220,284,276.7,273.2,274,261.3,0,0,0
9,15,24.9,320,207.8,36.2,220,273,277.7,273.2,274,260.3,0,0,0
9,15,24.9,314,207.8,36.2,214,262,277.7,272.2,274,260.3,0,0,0
9,15,24.92,512,208.52,35.48,214,251,276.7,272.2,274,260.3,0,0,0
9,15,24.92,413,208.52,35.48,214,241,275.7,272.2,274,260.3,0,0,0
9,15,24.93,513,208.88,35.12,214,230,275.7,272.2,274,260.3,0,0,0
9,15,24.93,519,208.88,35.12,220,220,275.7,272.2,274,260.3,0,0,0
9,15,24.94,619,209.24,34.76,220,210,275.7,272.2,273,260.3,0,0,0
9,15,24.94,619,209.24,34.76,220,201,275.7,272.2,273,260.3,0,0,0
9,15,24.94,420,209.24,34.76,220,191,275.7,271.2,272,260.3,0,0,0
9,15,24.95,514,209.6,34.4,214,182,274.7,271.2,273,260.3,0,0,0
9,15,24.95,414,209.6,34.4,214,173,275.7,271.2,272,259.3,0,0,0
9,15,24.95,420,209.6,34.4,220,165,274.7,271.2,272,259.3,0,0,0
9,15,24.95,320,209.6,34.4,220,157,275.7,271.2,273,259.3,0,0,0
9,15,24.95,320,209.6,34.4,220,149,275.7,271.2,273,258.3,0,0,0
9,15,24.93,126,208.88,35.12,226,142,275.7,271.2,272,258.3,0,0,0
9,15,24.93,20,208.88,35.12,220,135,274.7,271.2,272,258.3,0,0,0
9,15,24.93,20,208.88,35.12,220,129,274.7,270.2,272,258.3,0,0,0
9,15,24.93,20,208.88,35.12,220,123,274.7,270.2,272,258.3,0,0,0
9,15,24.93,20,208.88,35.12,220,119,274.7,270.2,272,258.3,0,0,0
9,15,24.93,20,208.88,35.12,226,117,274.7,270.2,272,258.3,0,0,0
9,15,24.93,220,208.88,35.12,220,117,273.7,270.2,272,258.3,0,0,0
9,15,24.94,320,209.24,34.76,220,121,272.7,270.2,272,258.3,0,0,0
9,15,24.94,320,209.24,34.76,220,130,273.7,270.2,272,258.3,0,0,0
9,15,24.95,426,209.6,34.4,226,138,272.7,269.2,271,258.3,0,0,0
9,15,24.95,426,209.6,34.4,226,148,273.7,269.2,271,258.3,0,0,0
9,15,24.95,426,209.6,34.4,226,156,272.7,269.2,271,258.3,0,0,0
9,15,24.95,426,209.6,34.4,226,164,272.7,269.2,271,258.3,0,0,0
9,15,24.95,326,209.6,34.4,226,172,272.7,269.2,271,258.3,0,0,0
9,15,24.94,220,209.24,34.76,220,184,272.7,269.2,271,258.3,0,0,0
9,15,24.94,126,209.24,34.76,226,197,272.7,269.2,270,257.3,0,0,0
9,15,24.93,26,208.88,35.12,226,212,272.7,269.2,270,257.3,0,0,0
9,15,24.93,26,208.88,35.12,226,229,272.7,269.2,270,257.3,0,0,0
9,15,24.93,20,208.88,35.12,220,246,271.7,269.2,270,257.3,0,0,0
9,15,24.93,20,208.88,35.12,220,263,273.7,269.2,270,257.3,0,0,0
9,15,24.93,120,208.88,35.12,220,280,272.7,269.2,270,257.3,0,0,0
9,15,24.93,120,208.88,35.12,220,297,272.7,269.2,270,257.3,0,0,0
9,15,24.94,320,209.24,34.76,220,314,272.7,269.2,270,257.3,0,0,0
9,15,24.94,320,209.24,34.76,220,330,272.7,268.2,270,257.3,0,0,0
9,15,24.94,320,209.24,34.76,220,348,272.7,268.2,270,257.3,0,0,0
9,15,24.94,320,209.24,34.76,220,365,271.7,268.2,270,257.3,0,0,0
9,15,24.95,420,209.6,34.4,220,381,271.7,268.2,270,257.3,0,0,0
9,15,24.95,420,209.6,34.4,220,397,271.7,268.2,270,256.3,0,0,0
9,15,24.95,320,209.6,34.4,220,412,271.7,268.2,270,256.3,0,0,0
9,15,24.95,320,209.6,34.4,220,427,271.7,268.2,269,256.3,0,0,0
9,15,24.94,220,209.24,34.76,220,442,271.7,268.2,269,256.3,0,0,0
9,15,24.94,214,209.24,34.76,214,455,272.7,268.2,269,256.3,0,0,0
9,15,24.94,114,209.24,34.76,214,468,271.7,268.2,269,256.3,0,0,0
9,15,24.94,120,209.24,34.76,220,479,271.7,268.2,269,257.3,0,0,0
9,15,24.94,120,209.24,34.76,220,489,270.7,268.2,269,256.3,0,0,0
9,15,24.94,120,209.24,34.76,220,499,271.7,268.2,269,256.3,0,0,0
9,15,24.94,220,209.24,34.76,220,508,271.7,268.2,269,256.3,0,0,0
9,15,24.94,220,209.24,34.76,220,516,270.7,268.2,269,256.3,0,0,0
9,16,24.94,226,209.24,34.76,226,523,270.7,268.2,269,256.3,0,0,0
9,16,24.94,244,209.24,34.76,244,527,270.7,268.2,269,256.3,0,0,0
9,16,24.94,256,209.24,34.76,256,532,271.7,268.2,269,256.3,0,0,0
9,16,24.94,258,209.24,34.76,258,535,270.7,268.2,269,256.3,0,0,0
9,16,24.94,258,209.24,34.76,258,536,270.7,268.2,269,256.3,0,0,0
9,16,24.94,258,209.24,34.76,258,538,271.7,268.2,269,256.3,0,0,0
9,16,24.94,258,209.24,34.76,258,538,270.7,268.2,269,256.3,0,0,0
9,16,24.94,258,209.24,34.76,258,537,271.7,268.2,269,256.3,0,0,0
9,16,24.94,258,209.24,34.76,258,535,271.7,268.2,269,256.3,0,0,0
9,16,24.94,258,209.24,34.76,258,530,271.7,268.2,269,256.3,0,0,0
9,16,24.94,258,209.24,34.76,258,523,271.7,268.2,269,256.3,0,0,0
9,16,24.94,258,209.24,34.76,258,516,271.7,268.2,269,256.3,0,0,0
9,16,24.94,258,209.24,34.76,258,508,272.7,268.2,269,256.3,0,0,0
9,16,24.94,258,209.24,34.76,258,501,271.7,268.2,269,258.3,0,0,0
9,16,24.94,258,209.24,34.76,258,495,270.7,268.2,269,262.3,0,0,0
9,16,24.94,258,209.24,34.76,258,489,270.7,268.2,269,264.3,0,0,0
9,16,24.93,158,208.88,35.12,258,480,270.7,268.2,269,266.3,0,0,0
9,16,24.93,158,208.88,35.12,258,470,271.7,268.2,271,267.3,0,0,0
9,16,24.94,258,209.24,34.76,258,460,270.7,269.2,274,267.3,0,0,0
9,16,24.94,258,209.24,34.76,258,451,271.7,273.2,277,268.3,0,0,0
9,16,24.94,258,209.24,34.76,258,442,274.7,275.2,278,267.3,0,0,0
9,16,24.94,258,209.24,34.76,258,432,279.7,276.2,280,265.3,0,0,0
9,16,24.93,258,208.88,35.12,258,423,285.7,278.2,280,263.3,0,0,0
9,16,24.93,258,208.88,35.12,258,413,289.7,279.2,280,259.3,0,0,0
9,16,24.93,158,208.88,35.12,258,403,292.7,283.2,281,258.3,0,0,0
9,16,24.93,158,208.88,35.12,258,393,292.7,284.2,282,258.3,0,0,0
9,16,24.93,158,208.88,35.12,258,382,292.7,284.2,282,259.3,0,0,0
9,16,24.93,158,208.88,35.12,258,372,292.7,282.2,280,260.3,0,0,0
9,16,24.93,258,208.88,35.12,258,362,289.7,279.2,280,260.3,0,0,0
9,16,24.93,258,208.88,35.12,258,352,286.7,278.2,280,263.3,0,0,0
9,16,24.93,258,208.88,35.12,258,342,281.7,278.2,280,266.3,0,0,0
9,16,24.93,258,208.88,35.12,258,333,277.7,277.2,280,268.3,0,0,0
9,16,24.93,258,208.88,35.12,258,323,276.7,275.2,279,269.3,0,0,0
9,16,24.93,258,208.88,35.12,258,315,275.7,274.2,278,270.3,0,0,0
9,16,24.93,258,208.88,35.12,258,305,276.7,273.2,277,270.3,0,0,0
9,16,24.93,258,208.88,35.12,258,296,276.7,273.2,277,269.3,0,0,0
9,16,24.93,258,208.88,35.12,258,286,276.7,274.2,277,268.3,0,0,0
9,16,24.93,258,208.88,35.12,258,278,278.7,274.2,277,267.3,0,0,0
9,16,24.93,258,208.88,35.12,258,268,280.7,274.2,277,264.3,0,0,0
9,16,24.93,258,208.88,35.12,258,261,281.7,275.2,277,262.3,0,0,0
9,16,24.93,258,208.88,35.12,258,254,282.7,275.2,277,261.3,0,0,0
9,16,24.93,258,208.88,35.12,258,248,282.7,276.2,277,260.3,0,0,0
9,16,24.93,258,208.88,35.12,258,242,281.7,276.2,277,261.3,0,0,0
9,16,24.93,258,208.88,35.12,258,236,281.7,276.2,277,260.3,0,0,0
9,16,24.93,258,208.88,35.12,258,231,279.7,275.2,277,260.3,0,0,0
9,16,24.93,258,208.88,35.12,258,227,279.7,275.2,277,261.3,0,0,0
9,16,24.93,258,208.88,35.12,258,223,278.7,274.2,276,261.3,0,0,0
9,16,24.92,158,208.52,35.48,258,221,276.7,274.2,276,262.3,0,0,0
9,16,24.93,258,208.88,35.12,258,220,276.7,273.2,275,262.3,0,0,0
9,16,24.92,158,208.52,35.48,258,220,275.7,273.2,275,262.3,0,0,0
9,16,24.92,158,208.52,35.48,258,222,275.7,273.2,275,262.3,0,0,0
9,16,24.92,158,208.52,35.48,258,224,275.7,272.2,275,262.3,0,0,0
9,16,24.92,158,208.52,35.48,258,228,275.7,272.2,275,262.3,0,0,0
9,16,24.92,258,208.52,35.48,258,231,276.7,272.2,275,263.3,0,0,0
9,16,24.92,158,208.52,35.48,258,236,276.7,272.2,275,262.3,0,0,0
9,16,24.92,258,208.52,35.48,258,241,277.7,272.2,275,261.3,0,0,0
9,16,24.94,458,209.24,34.76,258,246,277.7,272.2,274,260.3,0,0,0
9,16,24.94,458,209.24,34.76,258,252,277.7,272.2,274,259.3,0,0,0
9,16,24.95,558,209.6,34.4,258,259,276.7,272.2,274,259.3,0,0,0
9,16,24.95,558,209.6,34.4,258,267,276.7,272.2,274,259.3,0,0,0
9,16,24.95,558,209.6,34.4,258,276,276.7,272.2,273,259.3,0,0,0
9,16,24.95,558,209.6,34.4,258,286,275.7,272.2,273,259.3,0,0,0
9,16,24.95,358,209.6,34.4,258,298,275.7,271.2,273,260.3,0,0,0
9,16,24.95,358,209.6,34.4,258,310,275.7,271.2,273,260.3,0,0,0
9,16,24.95,258,209.6,34.4,258,322,275.7,271.2,272,260.3,0,0,0
9,16,24.95,258,209.6,34.4,258,334,273.7,271.2,272,260.3,0,0,0
9,16,24.95,258,209.6,34.4,258,346,274.7,271.2,272,260.3,0,0,0
9,16,24.95,258,209.6,34.4,258,358,274.7,271.2,272,259.3,0,0,0
9,16,24.95,258,209.6,34.4,258,369,274.7,271.2,272,259.3,0,0,0
9,16,24.95,258,209.6,34.4,258,380,275.7,271.2,272,259.3,0,0,0
9,16,24.95,258,209.6,34.4,258,392,275.7,271.2,272,259.3,0,0,0
9,16,24.95,258,209.6,34.4,258,402,275.7,271.2,272,259.3,0,0,0
9,16,24.95,258,209.6,34.4,258,411,275.7,271.2,272,258.3,0,0,0
9,16,24.95,258,209.6,34.4,258,419,274.7,271.2,272,257.3,0,0,0
9,16,24.96,358,209.96,34.04,258,426,275.7,270.2,272,258.3,0,0,0
9,16,24.96,358,209.96,34.04,258,432,275.7,270.2,272,258.3,0,0,0
9,16,24.96,358,209.96,34.04,258,437,274.7,270.2,272,258.3,0,0,0
9,16,24.96,358,209.96,34.04,258,441,274.7,270.2,272,258.3,0,0,0
9,16,24.96,358,209.96,34.04,258,445,274.7,270.2,272,258.3,0,0,0
9,16,24.96,358,209.96,34.04,258,446,274.7,270.2,272,258.3,0,0,0
9,16,24.96,258,209.96,34.04,258,448,274.7,270.2,271,258.3,0,0,0
9,16,24.96,258,209.96,34.04,258,447,275.7,270.2,271,258.3,0,0,0
9,16,24.96,258,209.96,34.04,258,446,274.7,270.2,271,258.3,0,0,0
9,16,24.96,258,209.96,34.04,258,443,273.7,270.2,271,258.3,0,0,0
9,16,24.96,258,209.96,34.04,258,439,274.7,270.2,271,258.3,0,0,0
9,16,24.96,258,209.96,34.04,258,433,274.7,270.2,271,257.3,0,0,0
9,16,24.97,358,210.32,33.68,258,426,273.7,270.2,271,257.3,0,0,0
9,16,24.97,358,210.32,33.68,258,418,274.7,270.2,271,257.3,0,0,0
9,16,24.96,258,209.96,34.04,258,409,274.7,270.2,271,257.3,0,0,0
9,16,24.96,258,209.96,34.04,258,400,274.7,270.2,271,257.3,0,0,0
9,16,24.96,258,209.96,34.04,258,391,274.7,270.2,271,257.3,0,0,0
9,16,24.96,258,209.96,34.04,258,381,274.7,270.2,271,257.3,0,0,0
9,16,24.96,158,209.96,34.04,258,371,273.7,270.2,271,257.3,0,0,0
9,16,24.96,158,209.96,34.04,258,361,273.7,270.2,271,258.3,0,0,0
9,16,24.96,258,209.96,34.04,258,350,274.7,270.2,267,258.3,0,0,0
9,16,24.96,258,209.96,34.04,258,339,275.7,270.2,271,258.3,0,0,0
9,16,24.96,258,209.96,34.04,258,328,274.7,270.2,271,258.3,0,0,0
9,16,24.97,358,210.32,33.68,258,317,274.7,270.2,271,258.3,0,0,0
9,16,24.97,358,210.32,33.68,258,306,275.7,270.2,271,258.3,0,0,0
9,16,24.97,358,210.32,33.68,258,296,275.7,270.2,271,258.3,0,0,0
9,16,24.97,358,210.32,33.68,258,285,275.7,270.2,271,258.3,0,0,0
9,16,24.97,358,210.32,33.68,258,274,275.7,270.2,271,258.3,0,0,0
9,16,24.97,358,210.32,33.68,258,264,275.7,270.2,271,258.3,0,0,0
9,16,24.97,258,210.32,33.68,258,253,275.7,270.2,271,258.3,0,0,0
9,16,24.97,258,210.32,33.68,258,243,275.7,270.2,271,258.3,0,0,0
9,16,24.97,258,210.32,33.68,258,233,276.7,270.2,271,258.3,0,0,0
9,16,24.97,258,210.32,33.68,258,223,276.7,270.2,271,258.3,0,0,0
9,16,24.97,258,210.32,33.68,258,213,276.7,270.2,271,259.3,0,0,0
9,16,24.97,258,210.32,33.68,258,203,276.7,270.2,271,259.3,0,0,0
9,16,24.97,258,210.32,33.68,258,194,276.7,270.2,272,259.3,0,0,0
9,16,24.96,158,209.96,34.04,258,185,276.7,270.2,272,259.3,0,0,0
9,16,24.96,158,209.96,34.04,258,176,276.7,270.2,271,259.3,0,0,0
9,16,24.96,158,209.96,34.04,258,167,276.7,270.2,271,259.3,0,0,0
9,16,24.96,158,209.96,34.04,258,159,276.7,270.2,271,259.3,0,0,0
9,16,24.96,158,209.96,34.04,258,151,276.7,270.2,271,259.3,0,0,0
9,16,24.96,158,209.96,34.04,258,144,276.7,270.2,271,259.3,0,0,0
9,16,24.96,258,209.96,34.04,258,137,276.7,270.2,271,259.3,0,0,0
9,16,24.96,258,209.96,34.04,258,130,277.7,270.2,272,259.3,0,0,0
9,16,24.96,258,209.96,34.04,258,124,276.7,270.2,272,259.3,0,0,0
9,16,24.96,258,209.96,34.04,258,118,277.7,270.2,272,259.3,0,0,0
9,16,24.96,258,209.96,34.04,258,113,276.7,270.2,272,259.3,0,0,0
9,16,24.96,258,209.96,34.04,258,110,277.7,270.2,272,259.3,0,0,0
9,16,24.96,258,209.96,34.04,258,108,277.7,271.2,272,259.3,0,0,0
9,16,24.96,258,209.96,34.04,258,107,276.7,270.2,272,259.3,0,0,0
9,16,24.96,258,209.96,34.04,258,112,276.7,270.2,272,260.3,0,0,0
9,16,24.96,258,209.96,34.04,258,120,276.7,270.2,272,259.3,0,0,0
9,16,24.95,158,209.6,34.4,258,128,277.7,270.2,272,259.3,0,0,0
9,16,24.95,158,209.6,34.4,258,136,276.7,270.2,272,259.3,0,0,0
9,16,24.95,158,209.6,34.4,258,144,276.7,270.2,272,259.3,0,0,0
9,16,24.95,158,209.6,34.4,258,152,275.7,270.2,272,259.3,0,0,0
9,16,24.95,158,209.6,34.4,258,160,276.7,270.2,273,260.3,0,0,0
9,16,24.95,158,209.6,34.4,258,171,275.7,270.2,273,260.3,0,0,0
9,16,24.95,258,209.6,34.4,258,184,276.7,270.2,272,260.3,0,0,0
9,16,24.95,258,209.6,34.4,258,197,276.7,270.2,272,260.3,0,0,0
9,16,24.95,258,209.6,34.4,258,212,276.7,270.2,272,260.3,0,0,0
9,16,24.95,258,209.6,34.4,258,228,276.7,270.2,272,260.3,0,0,0
9,16,24.95,258,209.6,34.4,258,244,275.7,270.2,274,260.3,0,0,0
9,16,24.95,258,209.6,34.4,258,262,276.7,271.2,272,260.3,0,0,0
9,16,24.95,258,209.6,34.4,258,280,276.7,271.2,272,260.3,0,0,0
9,16,24.95,258,209.6,34.4,258,298,276.7,271.2,272,260.3,0,0,0
9,16,24.95,258,209.6,34.4,258,316,276.7,271.2,272,260.3,0,0,0
9,16,24.95,258,209.6,34.4,258,334,276.7,271.2,272,260.3,0,0,0
9,16,24.95,258,209.6,34.4,258,350,275.7,271.2,272,260.3,0,0,0
9,16,24.95,258,209.6,34.4,258,367,275.7,271.2,272,260.3,0,0,0
9,17,24.95,258,209.6,34.4,258,383,275.7,271.2,272,260.3,0,0,0
9,17,24.95,258,209.6,34.4,258,400,275.7,271.2,272,260.3,0,0,0
9,17,24.95,258,209.6,34.4,258,415,276.7,271.2,272,260.3,0,0,0
9,17,24.95,258,209.6,34.4,258,429,275.7,271.2,272,260.3,0,0,0
9,17,24.95,258,209.6,34.4,258,444,275.7,271.2,272,260.3,0,0,0
9,17,24.95,258,209.6,34.4,258,458,276.7,271.2,272,259.3,0,0,0
9,17,24.95,258,209.6,34.4,258,472,275.7,271.2,272,259.3,0,0,0
9,17,24.95,258,209.6,34.4,258,485,275.7,271.2,272,259.3,0,0,0
9,17,24.95,258,209.6,34.4,258,496,275.7,271.2,272,259.3,0,0,0
9,17,24.95,258,209.6,34.4,258,507,276.7,271.2,272,260.3,0,0,0
9,17,24.95,258,209.6,34.4,258,516,275.7,271.2,272,260.3,0,0,0
9,17,24.95,258,209.6,34.4,258,524,275.7,271.2,272,260.3,0,0,0
9,17,24.95,258,209.6,34.4,258,531,275.7,271.2,272,260.3,0,0,0
9,17,24.95,258,209.6,34.4,258,539,275.7,271.2,272,260.3,0,0,0
9,17,24.95,258,209.6,34.4,258,546,274.7,271.2,272,260.3,0,0,0
9,17,24.95,258,209.6,34.4,258,550,275.7,271.2,272,260.3,0,0,0
9,17,24.95,258,209.6,34.4,258,552,275.7,271.2,272,260.3,0,0,0
9,17,24.95,258,209.6,34.4,258,551,275.7,271.2,272,260.3,0,0,0
9,17,24.95,258,209.6,34.4,258,549,275.7,271.2,272,260.3,0,0,0
9,17,24.95,258,209.6,34.4,258,546,274.7,271.2,272,260.3,0,0,0
9,17,24.95,258,209.6,34.4,258,540,275.7,271.2,272,259.3,0,0,0
9,17,24.95,258,209.6,34.4,258,532,274.7,271.2,273,259.3,0,0,0
9,17,24.95,258,209.6,34.4,258,525,275.7,271.2,273,259.3,0,0,0
9,17,24.95,258,209.6,34.4,258,515,275.7,271.2,272,259.3,0,0,0
9,17,24.94,158,209.24,34.76,258,506,275.7,271.2,272,262.3,0,0,0
9,17,24.94,158,209.24,34.76,258,498,275.7,271.2,272,266.3,0,0,0
9,17,24.94,158,209.24,34.76,258,489,276.7,271.2,272,268.3,0,0,0
9,17,24.94,158,209.24,34.76,258,478,275.7,271.2,273,271.3,0,0,0
9,17,24.94,158,209.24,34.76,258,466,276.7,271.2,275,272.3,0,0,0
9,17,24.94,158,209.24,34.76,258,454,276.7,274.2,280,272.3,0,0,0
9,17,24.94,258,209.24,34.76,258,443,275.7,279.2,283,273.3,0,0,0
9,17,24.94,258,209.24,34.76,258,432,279.7,281.2,285,272.3,0,0,0
9,17,24.94,258,209.24,34.76,258,420,285.7,283.2,286,272.3,0,0,0
9,17,24.94,258,209.24,34.76,258,409,293.7,284.2,288,270.3,0,0,0
9,17,24.94,258,209.24,34.76,258,396,298.7,286.2,288,267.3,0,0,0
9,17,24.94,258,209.24,34.76,258,383,301.7,292.2,289,263.3,0,0,0
9,17,24.94,258,209.24,34.76,258,371,302.7,294.2,292,262.3,0,0,0
9,17,24.94,258,209.24,34.76,258,359,304.7,295.2,292,263.3,0,0,0
9,17,24.94,258,209.24,34.76,258,347,303.7,293.2,291,263.3,0,0,0
9,17,24.94,258,209.24,34.76,258,336,301.7,289.2,288,264.3,0,0,0
9,17,24.93,158,208.88,35.12,258,324,298.7,286.2,287,267.3,0,0,0
9,17,24.93,158,208.88,35.12,258,313,293.7,285.2,287,270.3,0,0,0
9,17,24.93,158,208.88,35.12,258,302,288.7,284.2,287,273.3,0,0,0
9,17,24.93,158,208.88,35.12,258,291,284.7,283.2,285,274.3,0,0,0
9,17,24.93,158,208.88,35.12,258,281,283.7,282.2,285,275.3,0,0,0
9,17,24.93,158,208.88,35.12,258,270,283.7,280.2,284,275.3,0,0,0
9,17,24.93,258,208.88,35.12,258,260,283.7,280.2,284,275.3,0,0,0
9,17,24.93,258,208.88,35.12,258,249,283.7,280.2,283,273.3,0,0,0
9,17,24.93,258,208.88,35.12,258,,285.7,281.2,283,272.3,0,0,0
9,17,24.93,258,208.88,35.12,258,230,287.7,281.2,283,270.3,0,0,0
9,17,24.92,158,208.52,35.48,258,221,289.7,281.2,283,268.3,0,0,0
9,17,24.92,158,208.52,35.48,258,212,290.7,282.2,283,266.3,0,0,0
9,17,24.92,158,208.52,35.48,258,204,289.7,283.2,283,265.3,0,0,0
9,17,24.92,158,208.52,35.48,258,196,289.7,283.2,283,264.3,0,0,0
9,17,24.92,158,208.52,35.48,258,188,288.7,283.2,283,265.3,0,0,0
9,17,24.92,158,208.52,35.48,258,182,288.7,282.2,283,265.3,0,0,0
9,17,24.92,258,208.52,35.48,258,175,286.7,281.2,282,265.3,0,0,0
9,17,24.92,258,208.52,35.48,258,171,286.7,280.2,281,267.3,0,0,0
9,17,24.92,258,208.52,35.48,258,166,284.7,280.2,281,268.3,0,0,0
9,17,24.92,258,208.52,35.48,258,163,282.7,279.2,281,268.3,0,0,0
9,17,24.92,258,208.52,35.48,258,161,282.7,279.2,280,268.3,0,0,0
